time,open,high,low,close,bar_index
1748527200,170.68,170.9,168.8,170.58,21110
1748530800,170.58,170.86,169.47,169.65,21111
1748534400,169.65,170.21,167.66,168.27,21112
1748538000,168.27,169.41,167.91,168.73,21113
1748541600,168.73,169.73,167.76,167.77,21114
1748545200,167.78,168.26,165.9,166.75,21115
1748548800,166.75,167.54,166.65,167.19,21116
1748552400,167.2,168.45,167.09,168.3,21117
1748556000,168.3,168.36,166.96,166.96,21118
1748559600,166.97,167.47,165.87,166.62,21119
1748563200,166.61,167.41,159.85,161.77,21120
1748566800,161.76,164,161.55,163.34,21121
1748570400,163.34,165.2,163.25,164.99,21122
1748574000,164.98,165.65,164.69,165.03,21123
1748577600,165.03,165.38,164.39,165.26,21124
1748581200,165.25,165.77,164.65,165.14,21125
1748584800,165.14,165.18,162.5,163.38,21126
1748588400,163.38,164.29,162.56,162.62,21127
1748592000,162.62,163.9,161.77,163.51,21128
1748595600,163.5,164.09,161.37,163.08,21129
1748599200,163.08,163.78,162.11,163.76,21130
1748602800,163.75,164.1,163.27,163.73,21131
1748606400,163.74,163.88,161.61,162.9,21132
1748610000,162.9,163.34,160.63,160.81,21133
1748613600,160.81,161.98,160,160.91,21134
1748617200,160.91,162.21,160.76,161.13,21135
1748620800,161.14,161.68,156.04,157.77,21136
1748624400,157.78,159.1,157.59,158.5,21137
1748628000,158.5,160.7,158.23,160.33,21138
1748631600,160.33,161.46,159.94,160.73,21139
1748635200,160.72,160.82,159.76,159.81,21140
1748638800,159.82,160.92,159.75,159.87,21141
1748642400,159.88,160.18,156.62,156.68,21142
1748646000,156.68,157.41,155.01,156.12,21143
1748649600,156.11,157.18,154.23,155.77,21144
1748653200,155.77,156.75,152.48,153.22,21145
1748656800,153.22,155.09,152.08,152.49,21146
1748660400,152.49,154.43,152.06,154.08,21147
1748664000,154.08,155.66,152.93,155.6,21148
1748667600,155.6,155.79,154.11,154.15,21149
1748671200,154.14,155.44,153.95,155.03,21150
1748674800,155.03,155.19,154.1,154.76,21151
1748678400,154.77,155.19,154.11,154.92,21152
1748682000,154.91,155.08,153.45,153.79,21153
1748685600,153.79,154.71,152.61,153.43,21154
1748689200,153.42,153.57,152.51,152.85,21155
1748692800,152.85,155.03,152.55,154.99,21156
1748696400,154.99,155.95,154.4,154.73,21157
1748700000,154.74,155.86,154.63,155.6,21158
1748703600,155.59,156.67,155.27,155.51,21159
1748707200,155.51,156.81,155.07,156.55,21160
1748710800,156.55,156.65,155.4,155.57,21161
1748714400,155.57,156.55,155.48,156.34,21162
1748718000,156.33,157.89,156.33,157.41,21163
1748721600,157.41,157.6,157.06,157.29,21164
1748725200,157.28,157.89,157.01,157.71,21165
1748728800,157.72,157.92,156.75,156.76,21166
1748732400,156.75,157.62,156.21,156.35,21167
1748736000,156.36,156.59,155.62,156.14,21168
1748739600,156.13,156.65,154.52,155.11,21169
1748743200,155.1,155.27,154.19,154.72,21170
1748746800,154.73,154.83,153.26,154.62,21171
1748750400,154.63,155.87,154.46,155.4,21172
1748754000,155.39,155.83,155.02,155.29,21173
1748757600,155.28,155.37,154.51,154.72,21174
1748761200,154.71,154.84,154.02,154.35,21175
1748764800,154.35,154.55,152.81,153.25,21176
1748768400,153.25,153.69,150.6,151.41,21177
1748772000,151.41,151.73,150.48,151.52,21178
1748775600,151.52,152.26,151.27,151.95,21179
1748779200,151.95,152.3,150.51,150.98,21180
1748782800,150.99,152.27,150.91,151.94,21181
1748786400,151.94,153.85,151.92,153.18,21182
1748790000,153.18,154.51,152.88,154.07,21183
1748793600,154.07,156.6,153.94,155.79,21184
1748797200,155.8,156.66,155.45,156.24,21185
1748800800,156.23,156.27,153.32,154.64,21186
1748804400,154.64,155.88,154.43,155.81,21187
1748808000,155.8,156.18,155.08,155.61,21188
1748811600,155.6,157.2,155.49,156.82,21189
1748815200,156.81,157.34,156.29,157.13,21190
1748818800,157.12,157.85,156.86,157.62,21191
1748822400,157.61,158.24,157.13,157.73,21192
1748826000,157.74,158.84,157.72,157.96,21193
1748829600,157.96,158.2,156.59,156.79,21194
1748833200,156.8,156.86,155.3,155.39,21195
1748836800,155.38,156.17,154.99,155.24,21196
1748840400,155.23,156.15,154.59,155.29,21197
1748844000,155.29,156.09,154.58,155.65,21198
1748847600,155.64,156.64,155.26,155.44,21199
1748851200,155.44,156.5,154.25,154.77,21200
1748854800,154.77,154.81,153.1,153.43,21201
1748858400,153.44,154.16,152.82,153.92,21202
1748862000,153.93,154.54,153.09,153.37,21203
1748865600,153.36,154.31,153.05,154.13,21204
1748869200,154.13,154.42,151.84,152.14,21205
1748872800,152.13,154.2,151.52,152.94,21206
1748876400,152.94,153.8,151.97,153.09,21207
1748880000,153.09,153.25,151.92,152.94,21208
1748883600,152.94,153.76,152.34,153.58,21209
1748887200,153.58,155.08,152.98,153.17,21210
1748890800,153.16,153.59,151.66,152.86,21211
1748894400,152.87,154.49,152.84,154.22,21212
1748898000,154.21,155.46,154.14,155.36,21213
1748901600,155.35,156.73,155.33,156.14,21214
1748905200,156.15,157.17,156.08,156.74,21215
1748908800,156.75,158.94,156.26,158.79,21216
1748912400,158.78,162.16,158.78,161.86,21217
1748916000,161.87,162.31,159.61,159.78,21218
1748919600,159.79,160.12,158.27,159.34,21219
1748923200,159.35,159.52,158.12,158.39,21220
1748926800,158.4,159.65,158.39,159.43,21221
1748930400,159.43,159.87,158.83,159.85,21222
1748934000,159.84,160.13,159.27,159.75,21223
1748937600,159.74,159.84,158.22,159.22,21224
1748941200,159.21,160.05,158.63,159.84,21225
1748944800,159.84,161.27,159.73,161.16,21226
1748948400,161.16,161.59,160.38,160.49,21227
1748952000,160.49,161.48,160.14,161.08,21228
1748955600,161.09,161.52,159.89,160.61,21229
1748959200,160.61,163.22,159.35,163.08,21230
1748962800,163.08,163.57,161.71,162.12,21231
1748966400,162.12,162.34,160.54,160.56,21232
1748970000,160.56,161.87,160.3,161.1,21233
1748973600,161.09,161.15,159.82,160.29,21234
1748977200,160.29,161.14,160.05,160.49,21235
1748980800,160.48,160.53,156.51,157.61,21236
1748984400,157.61,157.83,154,154.74,21237
1748988000,154.75,156.29,154.3,155.75,21238
1748991600,155.74,156.18,154.87,155.08,21239
1748995200,155.08,155.62,154.08,155.39,21240
1748998800,155.39,157.23,155.11,156.72,21241
1749002400,156.72,157.56,155.85,155.96,21242
1749006000,155.95,157.41,155.88,156.5,21243
1749009600,156.5,156.86,156.08,156.36,21244
1749013200,156.36,156.78,155.61,156.41,21245
1749016800,156.4,156.96,155.93,156.39,21246
1749020400,156.39,156.81,155.95,156.34,21247
1749024000,156.34,157.12,156.34,156.61,21248
1749027600,156.61,157.74,156.17,157.44,21249
1749031200,157.43,157.82,156.33,156.54,21250
1749034800,156.53,156.78,155.56,155.83,21251
1749038400,155.83,156.27,155,155.58,21252
1749042000,155.57,156.81,155.22,155.66,21253
1749045600,155.65,156.79,154.51,156.76,21254
1749049200,156.75,157.93,156.47,157.05,21255
1749052800,157.05,157.5,156.31,157.28,21256
1749056400,157.28,157.37,155.5,156,21257
1749060000,156.01,156.48,155.42,155.55,21258
1749063600,155.56,155.96,155.18,155.27,21259
1749067200,155.27,155.43,153.86,154.45,21260
1749070800,154.44,155.55,153.76,154.99,21261
1749074400,155,155.16,153.22,153.47,21262
1749078000,153.46,153.68,152.78,153.18,21263
1749081600,153.18,154.02,152.89,153.72,21264
1749085200,153.72,154.08,152.95,153.28,21265
1749088800,153.28,154.59,153.25,153.42,21266
1749092400,153.41,153.94,152.95,153.75,21267
1749096000,153.74,153.98,153.12,153.93,21268
1749099600,153.93,154.09,151.75,152.39,21269
1749103200,152.4,152.9,151.98,152.08,21270
1749106800,152.07,152.95,151.97,152.36,21271
1749110400,152.36,152.9,151.66,152.01,21272
1749114000,152,152.97,151.98,152.95,21273
1749117600,152.94,152.97,151.35,151.86,21274
1749121200,151.86,152.35,151.16,152.3,21275
1749124800,152.31,154.3,152.1,153.86,21276
1749128400,153.87,154.35,149.5,150.26,21277
1749132000,150.26,151.54,148.32,151.13,21278
1749135600,151.14,151.64,150.35,150.81,21279
1749139200,150.8,151.02,148.21,148.58,21280
1749142800,148.57,149.75,148.44,149.35,21281
1749146400,149.35,149.99,148.27,149.37,21282
1749150000,149.36,149.56,144.05,146.13,21283
1749153600,146.12,146.52,141.43,141.74,21284
1749157200,141.74,144.6,141.51,144.19,21285
1749160800,144.19,144.83,143,144.36,21286
1749164400,144.37,144.96,144.08,144.21,21287
1749168000,144.2,145.47,144.02,145.36,21288
1749171600,145.36,145.56,144.59,145.43,21289
1749175200,145.43,146.54,144.96,146.51,21290
1749178800,146.5,146.79,145.78,146.73,21291
1749182400,146.74,147.84,146.54,147.48,21292
1749186000,147.48,147.61,146.72,147.41,21293
1749189600,147.41,148.19,146.82,147.01,21294
1749193200,147.01,147.89,146.9,147.29,21295
1749196800,147.29,147.93,147.12,147.8,21296
1749200400,147.81,148.56,147.33,147.38,21297
1749204000,147.38,148.83,147.38,148.45,21298
1749207600,148.44,149.55,148.19,149,21299
1749211200,149,152.56,149,150.51,21300
1749214800,150.5,152.2,150.5,150.7,21301
1749218400,150.71,151.84,150.47,151.23,21302
1749222000,151.23,152.35,150.18,151.01,21303
1749225600,151.02,151.5,149.75,150.04,21304
1749229200,150.04,150.26,149.15,150.04,21305
1749232800,150.04,150.14,148.32,148.82,21306
1749236400,148.82,149.65,148.74,149.04,21307
1749240000,149.03,149.91,148.58,149.26,21308
1749243600,149.26,149.73,149.01,149.16,21309
1749247200,149.16,149.18,148.09,148.43,21310
1749250800,148.43,148.48,147.6,147.76,21311
1749254400,147.77,148.66,146.84,148.63,21312
1749258000,148.63,148.83,147.29,147.65,21313
1749261600,147.66,148.58,147.38,148.24,21314
1749265200,148.24,149.65,147.93,149.39,21315
1749268800,149.4,149.83,148.9,149.68,21316
1749272400,149.69,151.29,149.44,150.82,21317
1749276000,150.82,152.3,150.32,152.03,21318
1749279600,152.04,152.8,151.43,152.3,21319
1749283200,152.3,152.64,151.68,151.8,21320
1749286800,151.81,152.22,151.39,151.41,21321
1749290400,151.41,152.03,151.15,151.78,21322
1749294000,151.78,152.13,151.28,151.36,21323
1749297600,151.36,152.33,151.28,152.04,21324
1749301200,152.05,152.34,151.33,151.73,21325
1749304800,151.74,151.9,151.29,151.35,21326
1749308400,151.35,151.55,150.61,150.92,21327
1749312000,150.91,151.53,150.39,150.64,21328
1749315600,150.63,151.19,150.15,150.24,21329
1749319200,150.24,151.14,150.02,150.49,21330
1749322800,150.49,151.14,150.37,150.51,21331
1749326400,150.5,150.93,150.4,150.78,21332
1749330000,150.79,151.36,150.72,151.12,21333
1749333600,151.11,151.44,150.77,151.01,21334
1749337200,151.01,151.06,149.64,149.98,21335
1749340800,149.97,150.01,149.09,149.4,21336
1749344400,149.39,150.26,149.05,150.23,21337
1749348000,150.23,150.31,149.59,149.7,21338
1749351600,149.71,150.02,149.5,149.79,21339
1749355200,149.79,150.27,149.32,150,21340
1749358800,150,150.36,149.67,149.8,21341
1749362400,149.81,150.46,149.77,149.83,21342
1749366000,149.83,150.15,149,149.22,21343
1749369600,149.23,149.62,148.82,148.95,21344
1749373200,148.96,149.07,147.59,148.37,21345
1749376800,148.36,148.91,148.07,148.76,21346
1749380400,148.75,149.63,148.71,149.55,21347
1749384000,149.55,149.9,148.93,149.47,21348
1749387600,149.47,151.36,149.07,149.59,21349
1749391200,149.59,150.36,149.4,150.26,21350
1749394800,150.27,150.92,150.21,150.63,21351
1749398400,150.64,152.16,150.54,152.14,21352
1749402000,152.14,153.8,152.13,153.09,21353
1749405600,153.09,154.14,152.87,153.78,21354
1749409200,153.78,154.48,153.65,154.38,21355
1749412800,154.38,154.69,153.86,154.18,21356
1749416400,154.19,155.3,153.92,154.35,21357
1749420000,154.35,154.47,152.76,152.86,21358
1749423600,152.86,152.95,152.06,152.37,21359
1749427200,152.37,153.11,151.77,152.31,21360
1749430800,152.3,152.62,151.61,151.87,21361
1749434400,151.87,152.43,151.5,151.65,21362
1749438000,151.65,151.75,150.71,151.47,21363
1749441600,151.46,151.81,150.57,150.79,21364
1749445200,150.78,150.79,149.7,149.75,21365
1749448800,149.74,151.04,149.5,150.81,21366
1749452400,150.81,150.84,149.9,150.77,21367
1749456000,150.78,151.73,150.31,151.68,21368
1749459600,151.68,154.43,151.25,153.37,21369
1749463200,153.37,155.55,153.16,155.29,21370
1749466800,155.29,156.6,154.83,155.54,21371
1749470400,155.54,155.74,154.65,155.63,21372
1749474000,155.63,155.77,152.93,153.31,21373
1749477600,153.31,154.7,153.17,154.03,21374
1749481200,154.03,155.48,153.81,154.93,21375
1749484800,154.93,156.6,154.9,155.48,21376
1749488400,155.47,156.94,155.27,156.22,21377
1749492000,156.21,156.65,155.91,156.4,21378
1749495600,156.4,156.55,154.92,155.66,21379
1749499200,155.66,156.56,155.62,156.41,21380
1749502800,156.41,159.68,156.41,158.98,21381
1749506400,158.98,160.28,158.86,159.77,21382
1749510000,159.77,161.7,159.52,161.09,21383
1749513600,161.09,161.77,160.28,160.62,21384
1749517200,160.61,160.92,159.7,159.97,21385
1749520800,159.97,159.99,159.11,159.51,21386
1749524400,159.5,159.67,158.64,159.11,21387
1749528000,159.11,159.45,158.64,159.22,21388
1749531600,159.23,159.57,157.58,158.05,21389
1749535200,158.06,158.49,157.33,158.28,21390
1749538800,158.29,158.74,157.72,158.4,21391
1749542400,158.4,158.91,157.63,157.7,21392
1749546000,157.69,158.94,157.46,158.88,21393
1749549600,158.88,159.22,157.59,158.05,21394
1749553200,158.06,161.43,157.02,160.75,21395
1749556800,160.74,161.46,159.27,161.42,21396
1749560400,161.43,161.94,158.22,159.07,21397
1749564000,159.08,159.12,156.57,157.08,21398
1749567600,157.08,158.64,156.23,157.96,21399
1749571200,157.97,158.4,157.01,157.11,21400
1749574800,157.11,158.58,157.08,158.18,21401
1749578400,158.18,164.99,157.65,163.92,21402
1749582000,163.91,165.46,162.67,163.53,21403
1749585600,163.53,165.59,162.82,165.51,21404
1749589200,165.51,165.62,163,163.83,21405
1749592800,163.82,165.11,163.53,164.87,21406
1749596400,164.88,165.3,163.94,165.06,21407
1749600000,165.06,165.75,163.81,164.54,21408
1749603600,164.55,165.1,163.39,164.11,21409
1749607200,164.11,165.85,163.62,164.27,21410
1749610800,164.28,167.44,164.21,166.63,21411
1749614400,166.64,166.75,164.69,165.04,21412
1749618000,165.04,165.22,164.28,164.86,21413
1749621600,164.86,166.48,164.86,165.88,21414
1749625200,165.88,167.1,165.18,166.58,21415
1749628800,166.59,167.16,165.45,165.71,21416
1749632400,165.71,167.08,164.71,164.9,21417
1749636000,164.91,165.2,164.1,164.45,21418
1749639600,164.46,165.17,163.93,164.44,21419
1749643200,164.44,167.45,163.66,167.17,21420
1749646800,167.17,167.36,165.11,165.72,21421
1749650400,165.72,168.3,165.45,166.97,21422
1749654000,166.97,167.58,165.79,167.18,21423
1749657600,167.18,167.37,166.04,166.56,21424
1749661200,166.56,166.58,163.73,163.77,21425
1749664800,163.77,164.05,162.28,163.24,21426
1749668400,163.24,163.47,162.39,162.55,21427
1749672000,162.54,163.66,161.83,163.1,21428
1749675600,163.09,163.81,160.16,160.33,21429
1749679200,160.33,160.71,159.14,160.04,21430
1749682800,160.04,161.08,159.83,160.88,21431
1749686400,160.88,161.24,159.54,160.73,21432
1749690000,160.74,160.95,159.21,160.31,21433
1749693600,160.31,160.94,159.5,159.96,21434
1749697200,159.96,160.57,159.2,159.78,21435
1749700800,159.78,160.52,159.31,159.89,21436
1749704400,159.88,160.04,158.63,159.44,21437
1749708000,159.45,159.91,158.8,159.23,21438
1749711600,159.23,159.58,158.15,158.69,21439
1749715200,158.69,159.51,158.05,159.39,21440
1749718800,159.39,159.87,159.1,159.54,21441
1749722400,159.55,159.57,158.35,159.03,21442
1749726000,159.04,159.09,157.33,157.66,21443
1749729600,157.66,159.05,157.21,158.58,21444
1749733200,158.57,158.96,157.74,158.7,21445
1749736800,158.71,160.55,158.71,159.84,21446
1749740400,159.85,160.26,156.34,156.94,21447
1749744000,156.95,158.67,156.64,158.26,21448
1749747600,158.26,160.39,158.01,159.95,21449
1749751200,159.94,160.03,156.86,157.64,21450
1749754800,157.64,157.99,154.38,154.75,21451
1749758400,154.74,155.36,152.22,153.15,21452
1749762000,153.15,153.59,152.07,152.27,21453
1749765600,152.26,152.89,151.92,152.41,21454
1749769200,152.41,152.86,151.99,152.23,21455
1749772800,152.24,152.55,142.03,145.47,21456
1749776400,145.47,145.52,140.74,143.24,21457
1749780000,143.23,143.24,140.73,142.57,21458
1749783600,142.57,145.25,142.52,144.66,21459
1749787200,144.65,144.67,143.36,144.18,21460
1749790800,144.18,144.23,143.42,143.68,21461
1749794400,143.69,144.87,142.49,144.86,21462
1749798000,144.86,145.39,144.11,144.92,21463
1749801600,144.92,146.61,144.23,144.74,21464
1749805200,144.74,145.04,144.28,144.68,21465
1749808800,144.68,144.95,143.55,144.92,21466
1749812400,144.91,145.67,144.15,145.38,21467
1749816000,145.38,146.18,144.84,145.06,21468
1749819600,145.07,146.41,144.51,145.23,21469
1749823200,145.24,146.32,143.83,146.1,21470
1749826800,146.1,147.71,145.61,147.1,21471
1749830400,147.09,148.44,146.24,147.35,21472
1749834000,147.35,147.35,145.23,146.4,21473
1749837600,146.41,146.57,144.23,145.47,21474
1749841200,145.46,145.97,144.41,145.08,21475
1749844800,145.09,147.64,144.68,147.2,21476
1749848400,147.21,147.59,146.38,147.05,21477
1749852000,147.05,147.97,146.96,147.74,21478
1749855600,147.73,148.87,147.61,148.54,21479
1749859200,148.54,148.65,147.55,147.75,21480
1749862800,147.75,147.77,146.64,146.83,21481
1749866400,146.83,147.29,146.35,146.46,21482
1749870000,146.46,147.14,146.42,146.63,21483
1749873600,146.63,147.07,146.43,146.71,21484
1749877200,146.71,146.97,146.26,146.78,21485
1749880800,146.78,147,146,146.13,21486
1749884400,146.13,146.4,145.47,146.11,21487
1749888000,146.1,146.15,145.1,145.74,21488
1749891600,145.75,145.89,144.87,145.08,21489
1749895200,145.08,145.85,145.02,145.55,21490
1749898800,145.55,146.03,145.36,145.78,21491
1749902400,145.77,145.88,144.83,145.45,21492
1749906000,145.45,145.85,144.91,145.43,21493
1749909600,145.43,145.7,144.89,145.19,21494
1749913200,145.2,145.41,143.71,144.47,21495
1749916800,144.46,144.88,142.84,143.32,21496
1749920400,143.32,144.58,142.99,144.42,21497
1749924000,144.42,145.08,143,144.03,21498
1749927600,144.04,144.41,143.39,143.43,21499
1749931200,143.43,143.66,141.87,142.84,21500
1749934800,142.83,144.75,142.61,144.48,21501
1749938400,144.49,144.86,143.89,144.22,21502
1749942000,144.22,144.94,144.17,144.55,21503
1749945600,144.55,145.7,144.49,145.52,21504
1749949200,145.52,145.59,144.73,144.95,21505
1749952800,144.96,145.99,144.96,145.45,21506
1749956400,145.45,145.8,145.42,145.67,21507
1749960000,145.67,146.39,145.61,146.2,21508
1749963600,146.19,147.38,145.66,147.29,21509
1749967200,147.28,148.06,146.24,146.4,21510
1749970800,146.4,146.48,145.68,145.81,21511
1749974400,145.82,145.96,145.04,145.37,21512
1749978000,145.38,145.38,144.15,144.28,21513
1749981600,144.28,145.88,144.25,145.76,21514
1749985200,145.77,146.73,145.43,146.26,21515
1749988800,146.27,147.79,146.07,147.61,21516
1749992400,147.6,148.31,146.88,148.27,21517
1749996000,148.27,152.48,147.87,151.83,21518
1749999600,151.84,152.92,150.45,150.76,21519
1750003200,150.76,151.94,150.13,151.87,21520
1750006800,151.87,152.57,151.44,152.16,21521
1750010400,152.16,152.8,151.24,152.63,21522
1750014000,152.64,153.66,151.8,152.17,21523
1750017600,152.18,152.28,148.08,148.77,21524
1750021200,148.77,150.76,148.07,150.48,21525
1750024800,150.47,152.51,150.18,152.01,21526
1750028400,152.01,152.95,151.57,152.89,21527
1750032000,152.88,153.2,151.48,151.93,21528
1750035600,151.92,156.72,150.92,156.48,21529
1750039200,156.49,157.38,155.42,155.67,21530
1750042800,155.66,156.21,155.5,155.54,21531
1750046400,155.53,157.13,155.45,156.74,21532
1750050000,156.73,157.94,156.4,156.66,21533
1750053600,156.67,157.09,156.26,156.4,21534
1750057200,156.41,157.5,156.41,157.19,21535
1750060800,157.2,157.44,156.45,156.87,21536
1750064400,156.87,156.92,155.83,156.44,21537
1750068000,156.44,157.04,155.76,156.04,21538
1750071600,156.04,156.8,154.75,156.39,21539
1750075200,156.39,156.7,155.1,155.19,21540
1750078800,155.18,156.68,154.58,156.5,21541
1750082400,156.49,157.71,155.53,156.36,21542
1750086000,156.37,157.43,156.03,156.49,21543
1750089600,156.5,158.15,156.25,157.43,21544
1750093200,157.43,157.99,156.87,157.12,21545
1750096800,157.11,158.13,156.9,158.11,21546
1750100400,158.1,158.68,157.11,157.73,21547
1750104000,157.73,157.78,156.71,157.21,21548
1750107600,157.21,157.49,156.24,156.62,21549
1750111200,156.62,157.16,151.45,152.9,21550
1750114800,152.9,154.05,150.24,150.67,21551
1750118400,150.67,151.93,147.41,151.93,21552
1750122000,151.94,152.22,150.92,151.54,21553
1750125600,151.55,153.38,150.84,153.17,21554
1750129200,153.17,153.92,152.51,153.3,21555
1750132800,153.31,153.63,152.31,152.98,21556
1750136400,152.97,153.84,152.58,153.55,21557
1750140000,153.55,154.29,152.6,153,21558
1750143600,152.99,153.31,152.44,152.61,21559
1750147200,152.62,152.85,151.39,151.52,21560
1750150800,151.52,151.98,150.98,151.49,21561
1750154400,151.49,151.49,150.25,151.16,21562
1750158000,151.16,151.16,150.11,150.49,21563
1750161600,150.49,151.35,149.41,149.6,21564
1750165200,149.59,150.45,149.05,149.52,21565
1750168800,149.53,150.71,148.44,148.76,21566
1750172400,148.75,148.97,146.45,147.55,21567
1750176000,147.55,147.97,145.89,145.98,21568
1750179600,145.97,147.27,145.55,146.21,21569
1750183200,146.21,148.1,145.56,148.06,21570
1750186800,148.07,150.35,147.76,148.83,21571
1750190400,148.82,149.21,148.03,148.6,21572
1750194000,148.6,148.93,146.63,147.73,21573
1750197600,147.74,147.86,146.21,146.39,21574
1750201200,146.39,148.28,146.3,147.49,21575
1750204800,147.5,148.2,146.47,148.18,21576
1750208400,148.18,149.04,147.43,147.49,21577
1750212000,147.49,148.12,147.1,147.5,21578
1750215600,147.49,148.5,147.31,148.28,21579
1750219200,148.27,149.2,148.11,148.71,21580
1750222800,148.71,149.03,148.14,148.22,21581
1750226400,148.22,148.28,146.79,147.13,21582
1750230000,147.14,147.92,146.93,147.91,21583
1750233600,147.91,148.5,147,147.6,21584
1750237200,147.6,148.31,147.11,147.36,21585
1750240800,147.36,147.47,145.27,145.64,21586
1750244400,145.63,146.7,145.42,146.43,21587
1750248000,146.43,146.5,144.88,145.1,21588
1750251600,145.11,145.42,143.69,145.21,21589
1750255200,145.21,146.68,144.56,145.2,21590
1750258800,145.21,146.07,144.57,145.68,21591
1750262400,145.67,145.68,144.34,144.75,21592
1750266000,144.76,145.83,143.83,145.5,21593
1750269600,145.49,146.43,143.89,143.89,21594
1750273200,143.89,145.97,143.58,144.67,21595
1750276800,144.66,147.79,144.03,147.39,21596
1750280400,147.39,147.8,146.19,147.49,21597
1750284000,147.49,147.84,147.09,147.3,21598
1750287600,147.3,147.75,145.87,146.28,21599
1750291200,146.29,147.83,145.76,146.84,21600
1750294800,146.85,146.9,145.35,145.64,21601
1750298400,145.63,146.12,144.9,145.41,21602
1750302000,145.42,146.65,145.41,146.53,21603
1750305600,146.52,146.59,145.52,146.49,21604
1750309200,146.49,147.1,145.78,145.88,21605
1750312800,145.87,146.12,144.94,145.03,21606
1750316400,145.04,145.54,144.93,145,21607
1750320000,145.01,145.88,145,145.08,21608
1750323600,145.09,146.18,144.95,146.06,21609
1750327200,146.07,146.45,145.7,146.02,21610
1750330800,146.02,146.05,144.75,145.01,21611
1750334400,145.01,145.43,144.44,145.13,21612
1750338000,145.13,145.27,143.72,143.87,21613
1750341600,143.87,144.59,142.84,143.09,21614
1750345200,143.09,143.86,142.83,143.08,21615
1750348800,143.07,144.11,143.05,143.23,21616
1750352400,143.24,145.17,143.02,144.72,21617
1750356000,144.71,146,144.6,145.3,21618
1750359600,145.3,145.79,144.97,145.42,21619
1750363200,145.42,146.15,144.95,145.28,21620
1750366800,145.29,145.95,145.15,145.6,21621
1750370400,145.61,147.44,145.61,146.63,21622
1750374000,146.63,147.21,146.33,146.96,21623
1750377600,146.96,147.46,146.53,146.9,21624
1750381200,146.9,147.2,146.11,147.07,21625
1750384800,147.07,147.11,145.59,145.9,21626
1750388400,145.9,146,145.35,145.39,21627
1750392000,145.38,145.56,144.21,144.43,21628
1750395600,144.43,145.42,144.41,145.25,21629
1750399200,145.26,145.64,144.91,145.42,21630
1750402800,145.42,147.75,145.16,147.41,21631
1750406400,147.4,148.22,146.84,147.36,21632
1750410000,147.36,147.76,147.06,147.69,21633
1750413600,147.68,148.75,147.54,148.48,21634
1750417200,148.47,148.58,147.82,148.11,21635
1750420800,148.11,148.3,147.37,147.43,21636
1750424400,147.43,147.91,145.89,146.6,21637
1750428000,146.59,146.84,143.66,143.91,21638
1750431600,143.91,144.33,142.26,142.76,21639
1750435200,142.77,142.92,141.8,142.23,21640
1750438800,142.24,142.58,135.57,138.26,21641
1750442400,138.26,139.43,137.85,139.2,21642
1750446000,139.19,139.85,137.99,139.79,21643
1750449600,139.79,141.65,139.7,140.89,21644
1750453200,140.89,140.97,139.94,140.09,21645
1750456800,140.08,140.1,138.59,139.02,21646
1750460400,139.01,140.1,138.73,140.02,21647
1750464000,140.01,140.38,139.44,139.86,21648
1750467600,139.85,140.51,139.77,140.14,21649
1750471200,140.13,140.36,139.51,139.89,21650
1750474800,139.89,141.26,139.87,140.69,21651
1750478400,140.69,140.91,139.93,140.02,21652
1750482000,140.02,140.51,139.86,140.3,21653
1750485600,140.31,140.45,140,140.36,21654
1750489200,140.35,140.63,139.75,140.55,21655
1750492800,140.55,141.85,140.2,141.55,21656
1750496400,141.56,141.95,140.9,141.79,21657
1750500000,141.79,142.53,141.62,142.14,21658
1750503600,142.14,142.47,141.85,141.99,21659
1750507200,141.98,142.39,141.39,141.65,21660
1750510800,141.64,142.15,140.18,140.64,21661
1750514400,140.63,141.34,140.14,140.32,21662
1750518000,140.32,140.73,139.07,140.23,21663
1750521600,140.23,140.97,139.75,140.07,21664
1750525200,140.06,140.85,138.17,138.58,21665
1750528800,138.58,139.58,137.29,137.65,21666
1750532400,137.64,138.25,137.14,137.24,21667
1750536000,137.23,138.85,136.76,138.36,21668
1750539600,138.36,138.52,130.46,132.67,21669
1750543200,132.66,134.66,132.6,134.1,21670
1750546800,134.09,135.55,131.84,135.32,21671
1750550400,135.32,137.52,133.96,136.45,21672
1750554000,136.45,137.09,134.78,134.97,21673
1750557600,134.98,136.04,133.09,134.62,21674
1750561200,134.62,135.5,133.97,135.03,21675
1750564800,135.03,136.24,134.54,135.76,21676
1750568400,135.75,136.44,135.37,136.15,21677
1750572000,136.15,136.43,135.5,135.84,21678
1750575600,135.85,135.85,134.55,134.75,21679
1750579200,134.75,135.04,134.05,134.86,21680
1750582800,134.86,135.29,132.23,132.26,21681
1750586400,132.26,133.72,131.88,133.14,21682
1750590000,133.13,133.97,132.36,133.18,21683
1750593600,133.18,133.81,132.43,133.45,21684
1750597200,133.44,133.7,126.73,128.63,21685
1750600800,128.63,130.24,126.41,129.81,21686
1750604400,129.81,130.37,128.13,128.52,21687
1750608000,128.51,129.86,128.21,129.74,21688
1750611600,129.73,131.42,129.24,130.42,21689
1750615200,130.41,131.06,129.22,129.38,21690
1750618800,129.37,129.46,128.47,129.02,21691
1750622400,129.02,130.06,125.83,129.48,21692
1750626000,129.49,129.98,127.88,128.94,21693
